wl,skin,fat,mm,ml
864,0.12434479287762178,0.002739320214037691,0.01905973157064225,0.01905973157064225
865,0.12522944772894526,0.002726227853308939,0.01916712443936626,0.01916712443936626
866,0.1241272226519712,0.0027238167403068974,0.019017108847965408,0.019017108847965408
867,0.1240933292535671,0.0027277750731389216,0.019015987150655982,0.019015987150655982
868,0.12377928969000036,0.002736420606111306,0.01898132560207566,0.01898132560207566
869,0.12417602945275603,0.0028253584834518506,0.019111573169347584,0.019111573169347584
870,0.1222304105187542,0.0027435687342928466,0.018779642756643816,0.018779642756643816
871,0.12354515897055016,0.0030422488932760846,0.019214687980153772,0.019214687980153772
872,0.12445958343091834,0.0030621957628447606,0.019354679681944348,0.019354679681944348
873,0.12483597636562235,0.003125217298074051,0.01945975845581202,0.01945975845581202
874,0.12297230773483153,0.0031740935545412617,0.019251956377726243,0.019251956377726243
875,0.12397595536423466,0.003392475463767768,0.019575728022629264,0.019575728022629264
876,0.12436838051035709,0.003573683619747172,0.019785282450314683,0.019785282450314683
877,0.12401197055372436,0.0036732230804400836,0.01982362978557007,0.01982362978557007
878,0.12409444499326124,0.003908623469783589,0.020038506578969092,0.020038506578969092
879,0.12441289164941217,0.0038885989952189923,0.020063907082419258,0.020063907082419258
880,0.1234652871497619,0.0038450112762037623,0.019898993829329643,0.019898993829329643
881,0.12386730762897134,0.003778976924480274,0.019895776458283207,0.019895776458283207
882,0.12377084636162762,0.003738324796129959,0.01984763313870224,0.01984763313870224
883,0.1229686083958545,0.003784000839899071,0.01977951254268339,0.01977951254268339
884,0.12291855806005718,0.0037051881717582733,0.019704561154089497,0.019704561154089497
885,0.12291547071910702,0.0038129716494817137,0.01979746417107863,0.01979746417107863
886,0.12275991042973032,0.0038790026686024593,0.01983375552598487,0.01983375552598487
887,0.12285705321640779,0.004079654814936273,0.020020516118364806,0.020020516118364806
888,0.12261269223726821,0.004204382664736325,0.020095709341656037,0.020095709341656037
889,0.12288888915196708,0.004480839524192252,0.020372131604147893,0.020372131604147893
890,0.12380993187472081,0.004681734543802433,0.020669675484782962,0.020669675484782962
891,0.1231136881489365,0.004877589096935257,0.02074580375788594,0.02074580375788594
892,0.12408824480799072,0.005394417752927442,0.021324063700164365,0.021324063700164365
893,0.1246662483133873,0.005610774059212306,0.02158895554590143,0.02158895554590143
894,0.12438620561950496,0.006040386407562656,0.021923326720703063,0.021923326720703063
895,0.12450395811215247,0.006312367171367269,0.02217460899463566,0.02217460899463566
896,0.12419771844832139,0.006706477033917514,0.022474725614808237,0.022474725614808237
897,0.12455205929785636,0.0070664125117081995,0.022833911074482086,0.022833911074482086
898,0.1259821012011438,0.007608498881313061,0.023495167872403237,0.023495167872403237
899,0.12619021972818095,0.008187445656329397,0.024024346295281006,0.024024346295281006
900,0.12661537671478962,0.008755678001734648,0.024573376446131938,0.024573376446131938
901,0.1277458464032606,0.009565357052147462,0.025426109113044784,0.025426109113044784
902,0.1276939298794037,0.010525170091412257,0.0262501400083853,0.0262501400083853
903,0.129555996987998,0.011745573354542472,0.027556659302209692,0.027556659302209692
904,0.13062798745424734,0.012839770015242176,0.028647875779438375,0.028647875779438375
905,0.13146539212906833,0.013973676471326127,0.029741988885394748,0.029741988885394748
906,0.1323477141528624,0.015240908541998626,0.030957563619531666,0.030957563619531666
907,0.1349992291328703,0.016570258551186257,0.03246435870189784,0.03246435870189784
908,0.13560226647417564,0.017463976513215098,0.033319064195643976,0.033319064195643976
909,0.13492949332467186,0.017155972062946275,0.03296210508926302,0.03296210508926302
910,0.13208701713405893,0.01508006528268144,0.03078331933416202,0.03078331933416202
911,0.12896947810410184,0.012630088681569318,0.028243749359274112,0.028243749359274112
912,0.12765290326349718,0.010508204951710173,0.026229945188044623,0.026229945188044623
913,0.12549960409819025,0.008704663478778909,0.024379463691025435,0.024379463691025435
914,0.12344265483718837,0.007563874958559471,0.023115719443482025,0.023115719443482025
915,0.12305007198970688,0.006835428935023543,0.022432348568344772,0.022432348568344772
916,0.12268098091418302,0.006450391649813647,0.022049451911116853,0.022049451911116853
917,0.12233484514122053,0.006227016051218088,0.02180959987930986,0.02180959987930986
918,0.12173393831891267,0.00587084371322878,0.021420582063009695,0.021420582063009695
919,0.12197665572434929,0.005290675147084881,0.02095085174796122,0.02095085174796122
920,0.12080221203648363,0.0048183422582966364,0.020384290437982452,0.020384290437982452
921,0.12038706773311571,0.00443777383818601,0.019999082132892334,0.019999082132892334
922,0.11915024495217433,0.003946186637961845,0.01940747808644724,0.01940747808644724
923,0.11880698104866448,0.003459435574141221,0.01893998377133417,0.01893998377133417
924,0.11862908905861363,0.0031537788316876336,0.01865147409307142,0.01865147409307142
925,0.11871448496771983,0.0030082765551329373,0.018536959690250505,0.018536959690250505
926,0.11852376465649331,0.0028294706680549817,0.018356555689365898,0.018356555689365898
927,0.11729513426704008,0.002707787877409516,0.018086311647682613,0.018086311647682613
928,0.11768096485073468,0.0026728101222739447,0.018107809750201164,0.018107809750201164
929,0.11711660258374999,0.002534570180762208,0.017912379870287546,0.017912379870287546
930,0.11750696404974174,0.0025309684596138897,0.01796165176805649,0.01796165176805649
931,0.11734313417050633,0.0025630578012376657,0.01796744668397971,0.01796744668397971
932,0.11760021715936132,0.0024639349872638073,0.01791612964375092,0.01791612964375092
933,0.11727273386604345,0.0025819530110756024,0.017974358487934806,0.017974358487934806
934,0.11786446706480624,0.002521578390152786,0.018001502047550123,0.018001502047550123
935,0.11637647716564145,0.002435196115380637,0.017727012388437054,0.017727012388437054
936,0.11688114618075332,0.002408409982580694,0.01777155227641103,0.01777155227641103
937,0.11713842233012549,0.0024409828145484287,0.01783428122757449,0.01783428122757449
938,0.11670077091062438,0.0024069189679350312,0.017746053564529757,0.017746053564529757
939,0.11668724879201665,0.0023596355756699315,0.01770330159283207,0.01770330159283207
940,0.11577854187433934,0.002448430594278079,0.017658222716571685,0.017658222716571685
941,0.11616249734396089,0.0025141691607117158,0.01776666951033452,0.01776666951033452
942,0.11560397927704172,0.0024688975398288126,0.01765251622589162,0.01765251622589162
943,0.11676378849810308,0.00249871073725675,0.01783398349865325,0.01783398349865325
944,0.115643031135928,0.0024937375551317433,0.017679262918025563,0.017679262918025563
945,0.11554003418707928,0.002596375748619841,0.017754303908738365,0.017754303908738365
946,0.11577345913263333,0.002572472386485546,0.01776493497607913,0.01776493497607913
947,0.1154468655741811,0.0025213199444067045,0.01767681716538824,0.01767681716538824
948,0.11538663198928559,0.0024929904307973727,0.017644205013752325,0.017644205013752325
949,0.11509597197135348,0.002630878395960973,0.01772457897503321,0.01772457897503321
950,0.11514543298324216,0.0025979043405552674,0.017702667856857462,0.017702667856857462
951,0.11513904598357122,0.002560894105043218,0.017669768582747648,0.017669768582747648
952,0.11551347551300899,0.002604578279694336,0.017757840965494067,0.017757840965494067
953,0.11423970469336021,0.0026976347196661526,0.01766745799081647,0.01766745799081647
954,0.11507502475707478,0.002565844403927813,0.017665461592647473,0.017665461592647473
955,0.11504975771066411,0.002596289835980662,0.01768842940256367,0.01768842940256367
956,0.11480239331034078,0.00249158482961531,0.017564579267075085,0.017564579267075085
957,0.11490329762616443,0.002616010838979582,0.017685848604483658,0.017685848604483658
958,0.11439220209271792,0.002540220063917557,0.017551635450679944,0.017551635450679944
959,0.11484791035357989,0.0025219857828094423,0.01759700870743607,0.01759700870743607
960,0.11370867627497665,0.0025950178733349454,0.01750734488196736,0.01750734488196736
961,0.11376418307250623,0.0025111008563956845,0.01744214015219699,0.01744214015219699
962,0.11434331646848048,0.0025247192304022246,0.0175316549364452,0.0175316549364452
963,0.11397742304751615,0.002665841283439107,0.017604731211464948,0.017604731211464948
964,0.11495818527639955,0.002510704897377062,0.0176020419457762,0.0176020419457762
965,0.11369045592108039,0.0024907920369226884,0.01741466244739922,0.01741466244739922
966,0.11380986308402145,0.0024625866813241413,0.017406266953859936,0.017406266953859936
967,0.11344365609445606,0.0024116672540873533,0.017313034446640493,0.017313034446640493
968,0.11290784969711196,0.0023544859397937015,0.01719161717510827,0.01719161717510827
969,0.11206788073094374,0.0023700080813240203,0.017092325084490587,0.017092325084490587
970,0.11290376652944015,0.002413333268705293,0.017242018476024967,0.017242018476024967
971,0.11164470510407476,0.0024185923972609795,0.017077595833439256,0.017077595833439256
972,0.1132008423511563,0.002494007431907903,0.017351736086028424,0.017351736086028424
973,0.11286391953860593,0.0025028920467158517,0.017314210226737493,0.017314210226737493
974,0.11329133221041869,0.002537337115734283,0.01740139532170474,0.01740139532170474
975,0.11115494123374346,0.002357734861633651,0.01695917563217123,0.01695917563217123
976,0.1118459950974027,0.0025431023702234433,0.017212410273976658,0.017212410273976658
977,0.11292780755077873,0.0024168366632259537,0.01724827902827781,0.01724827902827781
978,0.11214094438456569,0.0025321635964869462,0.017242523706197322,0.017242523706197322
979,0.1128772865785704,0.002576149177639862,0.017379429240795476,0.017379429240795476
980,0.11211928771944285,0.002548368428387383,0.017253647824179253,0.017253647824179253
981,0.11138322871008438,0.002598583423477383,0.017198339057783642,0.017198339057783642
982,0.11195679196819905,0.0026543117815584524,0.01732356452299012,0.01732356452299012
983,0.11219241014948919,0.0028355473931616208,0.017512099492140457,0.017512099492140457
984,0.1100386438504329,0.0026247759850708667,0.017040561873404338,0.017040561873404338
985,0.11129572400972042,0.002939642667977478,0.01748188111665997,0.01748188111665997
986,0.11116890617735038,0.002961845965563866,0.017484085126242853,0.017484085126242853
987,0.11118056110023755,0.0031112755046037695,0.017615023895070407,0.017615023895070407
988,0.11100361785565244,0.003261191482667768,0.017721073118713505,0.017721073118713505
989,0.11391865734242103,0.0034806709639615884,0.018302317900018947,0.018302317900018947
990,0.11071003123170077,0.0037218157233134255,0.01808047645949499,0.01808047645949499
991,0.11222553030684841,0.003827931384310053,0.01837574193052866,0.01837574193052866
992,0.1118212181855133,0.0038002387639033152,0.018297504634498578,0.018297504634498578
993,0.11192008176547864,0.003807458915551216,0.018317023661471678,0.018317023661471678
994,0.11201317190060073,0.003990412333430142,0.018487916631529697,0.018487916631529697
995,0.11065796190698571,0.004005999371391291,0.01831953240342087,0.01831953240342087
996,0.11134540415891743,0.004053011832809714,0.018452495397473123,0.018452495397473123
997,0.11155578737037869,0.004298260805603986,0.018693065121847693,0.018693065121847693
998,0.11228917202480887,0.00441247798919878,0.018890379446435963,0.018890379446435963
999,0.10985893404274467,0.004292195151702578,0.018460082457346382,0.018460082457346382
1000,0.11154664941053222,0.004680295495040634,0.019022601342896666,0.019022601342896666
1001,0.11270715054794526,0.0045953824036292865,0.019104832461998608,0.019104832461998608
1002,0.1121575700318905,0.004742102931601445,0.019158103096668676,0.019158103096668676
1003,0.11077169211253658,0.004826733243806614,0.019045380633164535,0.019045380633164535
1004,0.11448840016584184,0.005043882330909394,0.019732196979454317,0.019732196979454317
1005,0.11124285490699722,0.005075185578239025,0.019323721679998795,0.019323721679998795
1006,0.11163549829506983,0.005280598624584601,0.01955426321552076,0.01955426321552076
1007,0.11237066138745976,0.005365331052988305,0.01972628797355674,0.01972628797355674
1008,0.11291996465598694,0.005574366861870064,0.019980990984546417,0.019980990984546417
1009,0.11375533919979376,0.005571616716325179,0.02009072340548951,0.02009072340548951
1010,0.11253391291164183,0.005800938813167931,0.020125343988081072,0.020125343988081072
1011,0.1124292259244821,0.006252791233899037,0.020502504206125923,0.020502504206125923
1012,0.11241628785490292,0.0062925393297574884,0.020535181592101527,0.020535181592101527
1013,0.11299898801496014,0.006632251481651585,0.02090750437407602,0.02090750437407602
1014,0.11087973199546049,0.006994851401980088,0.020937020210342428,0.020937020210342428
1015,0.1131173525508335,0.007495116729693934,0.02167045132974266,0.02167045132974266
1016,0.11403188558690648,0.007932131224818973,0.022171553520320957,0.022171553520320957
1017,0.11378490062844196,0.008187865630183928,0.022359818606246966,0.022359818606246966
1018,0.11572781086828318,0.008502328131000603,0.022892831618528023,0.022892831618528023
1019,0.11442940329032722,0.008187903173200565,0.02244634827786054,0.02244634827786054
1020,0.11377037762619342,0.008073131135931536,0.02225853322972114,0.02225853322972114
1021,0.11316246551286513,0.0078036068790665455,0.021943594132322098,0.021943594132322098
1022,0.11520706983280152,0.008057537120391657,0.02243784798410583,0.02243784798410583
1023,0.11159787739409213,0.007413546269858216,0.021395903677679115,0.021395903677679115
1024,0.11417703967461336,0.006930152703050084,0.021323529341051833,0.021323529341051833
1025,0.1158174570731982,0.007004802757066112,0.021608316658638008,0.021608316658638008
1026,0.11124495048417318,0.006559001300826426,0.0206086790610718,0.0206086790610718
1027,0.11349440542178114,0.006337900587091329,0.02071914623396108,0.02071914623396108
1028,0.10936648716079278,0.005979743683403949,0.01985505741564865,0.01985505741564865
1029,0.11199656682581126,0.005619149947292896,0.019895836097108936,0.019895836097108936
1030,0.110000843991429,0.005596063463136446,0.019608006483492892,0.019608006483492892
1031,0.10557777203444556,0.004874737646072374,0.01838987703042906,0.01838987703042906
1032,0.10615125206935773,0.005118794451068528,0.0186781458716064,0.0186781458716064
1033,0.10883508512058877,0.0046949876428014885,0.01867140748530938,0.01867140748530938
1034,0.10342971112869645,0.004258615677946373,0.017568156652132245,0.017568156652132245
1035,0.10786367547403344,0.0038610754083389736,0.017819042634643116,0.017819042634643116
1036,0.10890803026883585,0.003525791324404205,0.017668916134314257,0.017668916134314257
1037,0.11262902206070213,0.003390280718966709,0.01805097865947919,0.01805097865947919
1038,0.10629979190120153,0.00392163450560193,0.017661588919702473,0.017661588919702473
1039,0.10510766018628191,0.0029840798077617626,0.01668986764649216,0.01668986764649216
1040,0.10231088749836155,0.0035702275932108425,0.01682200081927979,0.01682200081927979
1041,0.10807255737578696,0.0032905873320394612,0.017353151824201444,0.017353151824201444
1042,0.10300972361534312,0.003027445181704382,0.01644585371669287,0.01644585371669287
1043,0.10851186158489819,0.0035819014165948226,0.017664327297157827,0.017664327297157827
1044,0.10548387596612324,0.002473575559647901,0.01629836847867865,0.01629836847867865
1045,0.10434299970356262,0.003356695731056782,0.01690985254902109,0.01690985254902109
1046,0.10812248254765362,0.00312801903344924,0.017219102356471706,0.017219102356471706
1047,0.10223244564862684,0.002483344744439884,0.015870458852728545,0.015870458852728545
1048,0.10329546117265569,0.0035891494845406427,0.016970520319440012,0.016970520319440012
1049,0.10383599395267706,0.0028845234523516322,0.01643300512777454,0.01643300512777454
1050,0.10017700014349804,0.002115352701639018,0.015275997226479711,0.015275997226479711
1051,0.10761677518947982,0.002328244566489216,0.0164587933027107,0.0164587933027107
1052,0.10264481289677804,0.0028775074598097815,0.0162670643396614,0.0162670643396614
1053,0.09924346102328485,0.002225907511907416,0.015246426638723132,0.015246426638723132
1054,0.10878546705057508,0.0023699483605097824,0.01665174776822024,0.01665174776822024
1055,0.10106433803867562,0.002667046323192981,0.015872737037373533,0.015872737037373533
1056,0.0989066412565083,0.0023254401062303524,0.015287397197129996,0.015287397197129996
1057,0.09570666946372867,0.002999216274609166,0.015441285901328755,0.015441285901328755
1058,0.0979051908519909,0.0024455644306220358,0.015256997247282612,0.015256997247282612
1059,0.10216435895410848,0.0023126573984108933,0.015713540979922096,0.015713540979922096
1060,0.09943070881161563,0.002934365718641755,0.015884933616040108,0.015884933616040108
1061,0.09143599903952487,0.0024046257488165718,0.014353336878148474,0.014353336878148474
1062,0.10016983120896125,0.003185757649636134,0.016201783156506815,0.016201783156506815
1063,0.10308285985270321,0.003021681627506029,0.016450678723525063,0.016450678723525063
1064,0.10303248853482382,0.003267945902769008,0.016657132384710168,0.016657132384710168
1065,0.10097183079749811,0.0026995565877022025,0.01588846945923069,0.01588846945923069
1066,0.10054586451103391,0.003639986189449395,0.0166455173072654,0.0166455173072654
1067,0.10384664415364629,0.003449661153380601,0.016923726082634257,0.016923726082634257
1068,0.10698785074120726,0.004008308204278552,0.017828973134639572,0.017828973134639572
1069,0.10376759648429476,0.003232023681071336,0.01672468918112019,0.01672468918112019
1070,0.10635751764593472,0.0038529992109123403,0.01760991216162261,0.01760991216162261
1071,0.09903994284231951,0.0031402696950897295,0.01601076003149761,0.01601076003149761
1072,0.09069905433208485,0.0033876381366453262,0.015105517289367473,0.015105517289367473
1073,0.10515758949254259,0.0030943483459613306,0.016792038585366376,0.016792038585366376
1074,0.10597945627586268,0.0031674183501041284,0.01696560266770716,0.01696560266770716
1075,0.09235319648209561,0.0040445260803517475,0.015896244849425315,0.015896244849425315
1076,0.09859735587924347,0.0036437641996854724,0.016387283500950266,0.016387283500950266
1077,0.09855837815620908,0.0036679797870590716,0.016403017269753597,0.016403017269753597
1078,0.10609781578814632,0.00364617658755577,0.017395992921480648,0.017395992921480648
1079,0.09992864010535113,0.003261961478659932,0.016235390233895006,0.016235390233895006
1080,0.09549124825304353,0.004652725677364062,0.01684396981896157,0.01684396981896157
1081,0.09512723128251055,0.00484947865478061,0.016965462973008355,0.016965462973008355
1082,0.10010962317683395,0.005082885110495576,0.017836220950355645,0.017836220950355645
1083,0.10117004308851771,0.005033747287214501,0.017935994598377993,0.017935994598377993
1084,0.09713605816162024,0.005012209669629039,0.01737595483424647,0.01737595483424647
1085,0.10099645027158423,0.004822685493500967,0.01772996189013296,0.01772996189013296
1086,0.09720756320814058,0.004264055948252376,0.016737806061220516,0.016737806061220516
1087,0.10660322065041919,0.004057500473270522,0.01781994318723507,0.01781994318723507
1088,0.10071535057735301,0.005060995248535242,0.01789856303948977,0.01789856303948977
1089,0.11848793572756602,0.005880001096214551,0.020992872678837832,0.020992872678837832
1090,0.09683802731460843,0.006346155884940689,0.018490877146502008,0.018490877146502008
1091,0.08756087092834604,0.003549639327687373,0.01482460828915591,0.01482460828915591
1092,0.09198591499686871,0.005817198415194385,0.017381717995124852,0.017381717995124852
1093,0.10661625296763794,0.005918630450711594,0.019433043659665944,0.019433043659665944
1094,0.08989408508706204,0.005459777632135767,0.01679152609811769,0.01679152609811769
1095,0.09975576503604806,0.005338776363237508,0.018010279613817085,0.018010279613817085
1096,0.09430884584541388,0.004181656828380601,0.016277434447014422,0.016277434447014422
1097,0.08517322780658787,0.004173236270389625,0.015044072445391242,0.015044072445391242
1098,0.10421847582156044,0.002542490640464965,0.016188208506436323,0.016188208506436323
1099,0.10337519112135328,0.005285666848753158,0.018450052937805026,0.018450052937805026
